ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
220042_x_at,3.75E-01,1.74E-01,-1.374409,-5.53368,-0.2199353,HIVEP3,human immunodeficiency virus type I enhancer binding protein 3
215371_at,3.75E-01,1.74E-01,-1.37428,-5.53385,-0.3134034,MED27,mediator complex subunit 27
220489_s_at,3.75E-01,1.74E-01,1.374219,-5.53393,0.3287076,SERINC2,serine incorporator 2
208672_s_at,3.75E-01,1.74E-01,-1.374062,-5.53414,-0.0956276,SRSF3,serine and arginine rich splicing factor 3
222075_s_at,3.75E-01,1.74E-01,1.373935,-5.5343,0.3448968,OAZ3,ornithine decarboxylase antizyme 3
212200_at,3.75E-01,1.74E-01,1.373873,-5.53439,0.1110968,ANKLE2,ankyrin repeat and LEM domain containing 2
207548_at,3.75E-01,1.74E-01,-1.373689,-5.53463,-0.3185613,LOC100996542///GRM7,uncharacterized LOC100996542///glutamate metabotropic receptor 7
209693_at,3.75E-01,1.74E-01,-1.373566,-5.53479,-0.3990212,ASTN2,astrotactin 2
219788_at,3.75E-01,1.74E-01,1.373506,-5.53487,0.160592,PILRA,paired immunoglobin like type 2 receptor alpha
200986_at,3.75E-01,1.74E-01,1.373492,-5.53489,0.2773653,SERPING1,serpin family G member 1
36552_at,3.75E-01,1.74E-01,-1.373469,-5.53492,-0.0989983,C2CD3,C2 calcium dependent domain containing 3
209785_s_at,3.75E-01,1.74E-01,1.37342,-5.53499,0.3960532,PLA2G4C,phospholipase A2 group IVC
213131_at,3.75E-01,1.74E-01,1.373339,-5.53509,0.2654899,OLFM1,olfactomedin 1
203962_s_at,3.75E-01,1.74E-01,1.373256,-5.5352,0.3903242,NEBL,nebulette
200955_at,3.75E-01,1.74E-01,1.3732,-5.53528,0.1651023,IMMT,inner membrane mitochondrial protein
201126_s_at,3.75E-01,1.74E-01,1.373055,-5.53547,0.1464627,MGAT1,"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
203106_s_at,3.75E-01,1.74E-01,1.372882,-5.5357,0.2127071,VPS41,"VPS41, HOPS complex subunit"
207481_at,3.75E-01,1.74E-01,1.37244,-5.53628,0.416305,,
211167_s_at,3.75E-01,1.74E-01,-1.372367,-5.53638,-0.2080407,GCK,glucokinase
205106_at,3.75E-01,1.74E-01,-1.372322,-5.53644,-0.1588144,CMC4///MTCP1,C-X9-C motif containing 4///mature T-cell proliferation 1
220957_at,3.75E-01,1.74E-01,1.372275,-5.5365,0.1349548,CTAGE1,cutaneous T-cell lymphoma-associated antigen 1
214068_at,3.75E-01,1.74E-01,1.372242,-5.53654,0.1744657,BEAN1,"brain expressed, associated with NEDD4, 1"
212923_s_at,3.75E-01,1.74E-01,1.372201,-5.5366,0.2268164,PXDC1,PX domain containing 1
203099_s_at,3.75E-01,1.74E-01,-1.372184,-5.53662,-0.3298626,CDYL,chromodomain Y-like
211091_s_at,3.75E-01,1.75E-01,1.371791,-5.53714,0.3706881,NF2,neurofibromin 2
201567_s_at,3.76E-01,1.75E-01,-1.37161,-5.53738,-0.1107478,GOLGA4,golgin A4
221115_s_at,3.76E-01,1.75E-01,1.371587,-5.53741,0.34261,LENEP,lens epithelial protein
216301_at,3.76E-01,1.75E-01,1.37148,-5.53755,0.1547953,,
208896_at,3.76E-01,1.75E-01,-1.371318,-5.53776,-0.1518045,DDX18,DEAD-box helicase 18
205444_at,3.76E-01,1.75E-01,1.371274,-5.53782,0.1455317,ATP2A1,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1
210108_at,3.76E-01,1.75E-01,1.370954,-5.53824,0.4111869,CACNA1D,calcium voltage-gated channel subunit alpha1 D
213140_s_at,3.76E-01,1.75E-01,-1.370784,-5.53847,-0.1885329,SS18L1,"SS18L1, nBAF chromatin remodeling complex subunit"
213615_at,3.76E-01,1.75E-01,-1.370719,-5.53855,-0.1029467,LPCAT3,lysophosphatidylcholine acyltransferase 3
213785_at,3.76E-01,1.75E-01,-1.370621,-5.53868,-0.1488293,IPO9,importin 9
215744_at,3.76E-01,1.75E-01,1.370483,-5.53887,0.1569585,FUS,FUS RNA binding protein
209852_x_at,3.76E-01,1.75E-01,1.370433,-5.53893,0.1041041,PSME3,proteasome activator subunit 3
217151_at,3.76E-01,1.75E-01,1.370414,-5.53896,0.2785894,LOC101928457,uncharacterized LOC101928457
213736_at,3.76E-01,1.75E-01,-1.370383,-5.539,-0.1927265,COX5B,cytochrome c oxidase subunit 5B
204731_at,3.76E-01,1.75E-01,-1.370368,-5.53902,-0.2280727,TGFBR3,transforming growth factor beta receptor 3
213456_at,3.76E-01,1.75E-01,1.370353,-5.53904,0.3254068,SOSTDC1,sclerostin domain containing 1
220214_at,3.76E-01,1.75E-01,1.370294,-5.53911,0.211316,ZNF215,zinc finger protein 215
211552_s_at,3.76E-01,1.75E-01,1.370206,-5.53923,0.1792376,ALDH4A1,aldehyde dehydrogenase 4 family member A1
208073_x_at,3.76E-01,1.75E-01,-1.370161,-5.53929,-0.0857552,TTC3P1///TTC3,tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
210519_s_at,3.76E-01,1.75E-01,1.370122,-5.53934,0.1181055,NQO1,NAD(P)H quinone dehydrogenase 1
208869_s_at,3.76E-01,1.75E-01,1.370111,-5.53936,0.2300524,GABARAPL1,GABA type A receptor associated protein like 1
221909_at,3.76E-01,1.75E-01,-1.369973,-5.53954,-0.1756153,RNFT2,"ring finger protein, transmembrane 2"
214384_s_at,3.76E-01,1.75E-01,1.369962,-5.53955,0.2915864,DCTN2,dynactin subunit 2
207048_at,3.76E-01,1.75E-01,1.369594,-5.54004,0.3706887,SLC6A11,solute carrier family 6 member 11
215811_at,3.76E-01,1.75E-01,1.369349,-5.54036,0.1709623,,
220419_s_at,3.76E-01,1.75E-01,-1.369333,-5.54038,-0.0798862,USP25,ubiquitin specific peptidase 25
207620_s_at,3.76E-01,1.75E-01,-1.369301,-5.54043,-0.3760968,CASK,calcium/calmodulin dependent serine protein kinase
218804_at,3.76E-01,1.75E-01,1.369186,-5.54058,0.5129554,ANO1,anoctamin 1
90265_at,3.76E-01,1.75E-01,1.369062,-5.54074,0.099189,ADAP1,ArfGAP with dual PH domains 1
202530_at,3.76E-01,1.75E-01,1.369021,-5.54079,0.1155994,MAPK14,mitogen-activated protein kinase 14
212982_at,3.76E-01,1.75E-01,1.368953,-5.54088,0.096373,ZDHHC17,zinc finger DHHC-type containing 17
213141_at,3.76E-01,1.75E-01,1.36895,-5.54089,0.1164745,PSKH1,protein serine kinase H1
221810_at,3.76E-01,1.75E-01,-1.368935,-5.54091,-0.1739845,RAB15,"RAB15, member RAS oncogene family"
213128_s_at,3.77E-01,1.76E-01,1.368271,-5.54178,0.1488631,UBE3A,ubiquitin protein ligase E3A
203776_at,3.77E-01,1.76E-01,1.368022,-5.54211,0.1100695,GPKOW,G-patch domain and KOW motifs
213714_at,3.77E-01,1.76E-01,1.367974,-5.54217,0.4071105,CACNB2,calcium voltage-gated channel auxiliary subunit beta 2
220590_at,3.77E-01,1.76E-01,-1.3678,-5.5424,-0.4164031,ITFG2,integrin alpha FG-GAP repeat containing 2
213989_x_at,3.77E-01,1.76E-01,-1.367796,-5.54241,-0.2902686,SETD4,SET domain containing 4
221118_at,3.77E-01,1.76E-01,-1.367663,-5.54258,-0.377474,PKD2L2,"polycystin 2 like 2, transient receptor potential cation channel"
200719_at,3.77E-01,1.76E-01,-1.367328,-5.54303,-0.2118042,SKP1,S-phase kinase-associated protein 1
209537_at,3.77E-01,1.76E-01,1.36716,-5.54325,0.1419016,EXTL2,exostosin like glycosyltransferase 2
213129_s_at,3.77E-01,1.76E-01,1.366782,-5.54374,0.1793513,LOC101060817///GCSH,"glycine cleavage system H protein, mitochondrial-like///glycine cleavage system protein H"
209098_s_at,3.77E-01,1.76E-01,-1.366457,-5.54417,-0.2082886,JAG1,jagged 1
217091_at,3.77E-01,1.76E-01,1.36645,-5.54418,0.4206389,,
213406_at,3.77E-01,1.76E-01,-1.366428,-5.54421,-0.1945871,WSB1,WD repeat and SOCS box containing 1
215662_at,3.77E-01,1.76E-01,-1.366372,-5.54428,-0.3756501,,
221551_x_at,3.77E-01,1.76E-01,1.366256,-5.54444,0.1555545,ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"
221880_s_at,3.77E-01,1.76E-01,-1.366215,-5.54449,-0.3167911,FAM174B,family with sequence similarity 174 member B
213045_at,3.78E-01,1.76E-01,1.366042,-5.54472,0.1636465,MAST3,microtubule associated serine/threonine kinase 3
204760_s_at,3.78E-01,1.76E-01,-1.365835,-5.54499,-0.2535181,NR1D1///THRA,"nuclear receptor subfamily 1 group D member 1///thyroid hormone receptor, alpha"
205466_s_at,3.78E-01,1.76E-01,1.365819,-5.54501,0.5163805,HS3ST1,heparan sulfate-glucosamine 3-sulfotransferase 1
204229_at,3.78E-01,1.76E-01,-1.365623,-5.54527,-0.2675546,SLC17A7,solute carrier family 17 member 7
211913_s_at,3.78E-01,1.77E-01,1.365579,-5.54533,0.1337526,MERTK,"MER proto-oncogene, tyrosine kinase"
204202_at,3.78E-01,1.77E-01,-1.365541,-5.54538,-0.1602498,IQCE,IQ motif containing E
206266_at,3.78E-01,1.77E-01,1.365284,-5.54572,0.2064683,GPLD1,glycosylphosphatidylinositol specific phospholipase D1
208276_at,3.78E-01,1.77E-01,1.365261,-5.54575,0.2882185,,
210355_at,3.78E-01,1.77E-01,1.365008,-5.54608,0.4949476,PTHLH,parathyroid hormone like hormone
203900_at,3.78E-01,1.77E-01,-1.364875,-5.54625,-0.1279598,SZT2,seizure threshold 2 homolog (mouse)
217876_at,3.78E-01,1.77E-01,-1.364764,-5.5464,-0.3695744,GTF3C5,general transcription factor IIIC subunit 5
208062_s_at,3.78E-01,1.77E-01,-1.364749,-5.54642,-0.243666,NRG2,neuregulin 2
200820_at,3.78E-01,1.77E-01,1.364711,-5.54647,0.1135195,PSMD8,"proteasome 26S subunit, non-ATPase 8"
212609_s_at,3.78E-01,1.77E-01,-1.364694,-5.54649,-0.2765302,AKT3,AKT serine/threonine kinase 3
212819_at,3.78E-01,1.77E-01,-1.364592,-5.54663,-0.2145468,ASB1,ankyrin repeat and SOCS box containing 1
202249_s_at,3.78E-01,1.77E-01,-1.364527,-5.54671,-0.1532717,DCAF8,DDB1 and CUL4 associated factor 8
201407_s_at,3.78E-01,1.77E-01,1.364442,-5.54682,0.237355,PPP1CB,protein phosphatase 1 catalytic subunit beta
214635_at,3.78E-01,1.77E-01,1.36431,-5.547,0.1186851,CLDN9,claudin 9
212070_at,3.78E-01,1.77E-01,-1.364044,-5.54734,-0.2919947,ADGRG1,adhesion G protein-coupled receptor G1
206049_at,3.78E-01,1.77E-01,1.363971,-5.54744,0.160387,SELP,selectin P
206893_at,3.78E-01,1.77E-01,1.363791,-5.54768,0.4398446,SALL1,spalt like transcription factor 1
211191_at,3.78E-01,1.77E-01,1.363727,-5.54776,0.1512667,CD84,CD84 molecule
206481_s_at,3.79E-01,1.77E-01,-1.363222,-5.54843,-0.4039664,LDB2,LIM domain binding 2
210143_at,3.79E-01,1.77E-01,1.363173,-5.54849,0.3381864,ANXA10,annexin A10
216231_s_at,3.79E-01,1.77E-01,-1.363027,-5.54868,-0.0751866,B2M,beta-2-microglobulin
213183_s_at,3.79E-01,1.77E-01,1.362906,-5.54884,0.132155,,
205279_s_at,3.79E-01,1.77E-01,1.362905,-5.54884,0.2034147,GLRB,glycine receptor beta
216978_x_at,3.79E-01,1.77E-01,1.362702,-5.54911,0.3738945,,
201328_at,3.79E-01,1.77E-01,1.362616,-5.54922,0.2103731,ETS2,"ETS proto-oncogene 2, transcription factor"
212958_x_at,3.79E-01,1.77E-01,-1.362561,-5.54929,-0.1629207,PAM,peptidylglycine alpha-amidating monooxygenase
216886_at,3.79E-01,1.77E-01,1.362457,-5.54943,0.2292307,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit
211186_s_at,3.79E-01,1.77E-01,1.362418,-5.54948,0.1882978,AAK1,AP2 associated kinase 1
212357_at,3.79E-01,1.78E-01,1.362367,-5.54955,0.119953,FAM168A,family with sequence similarity 168 member A
201889_at,3.79E-01,1.78E-01,1.362269,-5.54968,0.1759591,FAM3C,family with sequence similarity 3 member C
211545_at,3.79E-01,1.78E-01,1.362069,-5.54994,0.3427502,GHRHR,growth hormone releasing hormone receptor
217171_at,3.79E-01,1.78E-01,1.361944,-5.5501,0.2700323,SMPD1,sphingomyelin phosphodiesterase 1
220723_s_at,3.79E-01,1.78E-01,1.361913,-5.55014,0.392081,CWH43,cell wall biogenesis 43 C-terminal homolog
220642_x_at,3.79E-01,1.78E-01,-1.361454,-5.55075,-0.1232244,GPR89A///GPR89B,G protein-coupled receptor 89A///G protein-coupled receptor 89B
210483_at,3.79E-01,1.78E-01,1.361215,-5.55106,0.3171053,LOC254896///TNFRSF10C,uncharacterized LOC254896///TNF receptor superfamily member 10c
217432_s_at,3.79E-01,1.78E-01,1.361157,-5.55114,0.112393,IDS,iduronate 2-sulfatase
209524_at,3.79E-01,1.78E-01,1.360993,-5.55135,0.2994376,HDGFRP3,"hepatoma-derived growth factor, related protein 3"
222162_s_at,3.79E-01,1.78E-01,-1.360948,-5.55141,-0.2863795,ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1
220105_at,3.79E-01,1.78E-01,1.360856,-5.55153,0.1978203,RSPH14,radial spoke head 14 homolog
220585_at,3.79E-01,1.78E-01,1.360842,-5.55155,0.2571593,HKDC1,hexokinase domain containing 1
215002_at,3.79E-01,1.78E-01,-1.360781,-5.55163,-0.4473687,NPIPA5///NPIPB5///NPIPB11///NPIPB8///LOC613037///NPIPB4///NPIPB3,nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B11///nuclear pore complex interacting protein family member B8///nuclear pore complex interacting protein member///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3
216118_at,3.80E-01,1.78E-01,1.360557,-5.55192,0.3638909,,
204096_s_at,3.80E-01,1.78E-01,-1.360447,-5.55207,-0.1794313,ELL,elongation factor for RNA polymerase II
210248_at,3.80E-01,1.78E-01,1.360426,-5.55209,0.3612584,WNT7A,Wnt family member 7A
202919_at,3.80E-01,1.78E-01,-1.360404,-5.55212,-0.1265092,MOB4,"MOB family member 4, phocein"
203621_at,3.80E-01,1.78E-01,1.360327,-5.55222,0.1109925,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5
209306_s_at,3.80E-01,1.78E-01,1.360065,-5.55257,0.1564995,SWAP70,SWAP switching B-cell complex 70kDa subunit
217485_x_at,3.80E-01,1.78E-01,-1.359777,-5.55294,-0.0971816,PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 1"
203791_at,3.80E-01,1.78E-01,-1.359629,-5.55314,-0.221914,DMXL1,Dmx like 1
203913_s_at,3.80E-01,1.78E-01,1.359352,-5.5535,0.3636819,HPGD,hydroxyprostaglandin dehydrogenase 15-(NAD)
200723_s_at,3.80E-01,1.79E-01,-1.359215,-5.55368,-0.1024571,CAPRIN1,cell cycle associated protein 1
206339_at,3.80E-01,1.79E-01,-1.359087,-5.55385,-0.2176555,CARTPT,CART prepropeptide
211964_at,3.80E-01,1.79E-01,1.35888,-5.55412,0.312987,COL4A2,collagen type IV alpha 2 chain
215235_at,3.80E-01,1.79E-01,1.358762,-5.55427,0.2401918,SPTAN1,"spectrin alpha, non-erythrocytic 1"
219258_at,3.80E-01,1.79E-01,-1.358656,-5.55441,-0.2125056,TIPIN,TIMELESS interacting protein
209748_at,3.80E-01,1.79E-01,1.358643,-5.55443,0.1444337,SPAST,spastin
220100_at,3.81E-01,1.79E-01,1.358329,-5.55484,0.1808453,SLC22A11,solute carrier family 22 member 11
217390_x_at,3.81E-01,1.79E-01,1.358278,-5.55491,0.1723594,,
217212_s_at,3.81E-01,1.79E-01,1.358188,-5.55502,0.1805061,IL9R,interleukin 9 receptor
210123_s_at,3.81E-01,1.79E-01,-1.357884,-5.55542,-0.317184,LOC101930361///LOC101929970///CHRFAM7A///CHRNA7,uncharacterized LOC101930361///CHRNA7-FAM7A fusion protein///CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion///cholinergic receptor nicotinic alpha 7 subunit
203448_s_at,3.81E-01,1.79E-01,-1.357566,-5.55584,-0.1471843,TERF1,telomeric repeat binding factor 1
222140_s_at,3.81E-01,1.79E-01,-1.357564,-5.55584,-0.1439865,GPR89A///GPR89B,G protein-coupled receptor 89A///G protein-coupled receptor 89B
222025_s_at,3.81E-01,1.79E-01,1.357447,-5.55599,0.3281258,OPLAH,5-oxoprolinase (ATP-hydrolysing)
204117_at,3.81E-01,1.79E-01,-1.357388,-5.55607,-0.1153264,PREP,prolyl endopeptidase
204956_at,3.81E-01,1.79E-01,1.357229,-5.55628,0.2770592,MTAP,methylthioadenosine phosphorylase
206665_s_at,3.81E-01,1.79E-01,1.357142,-5.55639,0.4942128,BCL2L1,BCL2 like 1
200713_s_at,3.81E-01,1.79E-01,-1.357125,-5.55641,-0.1172533,MAPRE1,microtubule associated protein RP/EB family member 1
212610_at,3.81E-01,1.79E-01,1.357005,-5.55657,0.1010091,PTPN11,"protein tyrosine phosphatase, non-receptor type 11"
203244_at,3.81E-01,1.79E-01,1.356847,-5.55678,0.1324673,PEX5,peroxisomal biogenesis factor 5
204247_s_at,3.81E-01,1.79E-01,1.356573,-5.55714,0.4589435,CDK5,cyclin dependent kinase 5
207725_at,3.81E-01,1.79E-01,1.356562,-5.55715,0.1483114,POU4F2,POU class 4 homeobox 2
205130_at,3.81E-01,1.79E-01,1.356403,-5.55736,0.2152429,MOK,MOK protein kinase
58367_s_at,3.81E-01,1.79E-01,1.356251,-5.55756,0.0971141,ZNF419,zinc finger protein 419
210543_s_at,3.82E-01,1.80E-01,-1.355573,-5.55844,-0.1022388,PRKDC,"protein kinase, DNA-activated, catalytic polypeptide"
204926_at,3.82E-01,1.80E-01,-1.355537,-5.55849,-0.3707916,INHBA,inhibin beta A subunit
222082_at,3.82E-01,1.80E-01,1.355349,-5.55874,0.166882,ZBTB7A,zinc finger and BTB domain containing 7A
210370_s_at,3.82E-01,1.80E-01,-1.355298,-5.5588,-0.1472594,LY9,lymphocyte antigen 9
210106_at,3.82E-01,1.80E-01,1.355184,-5.55895,0.3214223,BLOC1S1-RDH5///RDH5,BLOC1S1-RDH5 readthrough///retinol dehydrogenase 5
216733_s_at,3.82E-01,1.80E-01,-1.355174,-5.55896,-0.291847,GATM,glycine amidinotransferase
217769_s_at,3.82E-01,1.80E-01,-1.355154,-5.55899,-0.0920055,POMP,proteasome maturation protein
221554_at,3.82E-01,1.80E-01,-1.355101,-5.55906,-0.2467583,STRADA,STE20-related kinase adaptor alpha
220224_at,3.82E-01,1.80E-01,1.354568,-5.55975,0.2667911,HAO1,hydroxyacid oxidase 1
209311_at,3.82E-01,1.80E-01,1.354445,-5.55992,0.1063253,BCL2L2,BCL2 like 2
205253_at,3.82E-01,1.80E-01,1.354315,-5.56009,0.2454085,PBX1,PBX homeobox 1
215374_at,3.83E-01,1.80E-01,1.353846,-5.5607,0.3812042,PAPOLA,poly(A) polymerase alpha
210300_at,3.83E-01,1.80E-01,-1.353727,-5.56085,-0.2367901,REM1,RRAD and GEM like GTPase 1
219975_x_at,3.83E-01,1.80E-01,1.353606,-5.56101,0.2852219,OLAH,oleoyl-ACP hydrolase
219558_at,3.83E-01,1.80E-01,1.353504,-5.56114,0.4395741,ATP13A3,ATPase 13A3
211249_at,3.83E-01,1.80E-01,1.353326,-5.56138,0.2723352,GPR68,G protein-coupled receptor 68
202008_s_at,3.83E-01,1.80E-01,1.3533,-5.56141,0.1239816,NID1,nidogen 1
208506_at,3.83E-01,1.81E-01,1.352775,-5.56209,0.2707633,HIST1H3F,"histone cluster 1, H3f"
221888_at,3.83E-01,1.81E-01,-1.35262,-5.5623,-0.2468549,CC2D1A,coiled-coil and C2 domain containing 1A
218807_at,3.83E-01,1.81E-01,-1.35231,-5.5627,-0.1158028,VAV3,vav guanine nucleotide exchange factor 3
204706_at,3.83E-01,1.81E-01,-1.352195,-5.56285,-0.1110815,INPP5E,inositol polyphosphate-5-phosphatase E
222187_x_at,3.83E-01,1.81E-01,1.35218,-5.56287,0.113473,G3BP1,G3BP stress granule assembly factor 1
215460_x_at,3.83E-01,1.81E-01,-1.351981,-5.56313,-0.1894303,BRD1,bromodomain containing 1
218047_at,3.83E-01,1.81E-01,1.351887,-5.56325,0.0980029,OSBPL9,oxysterol binding protein like 9
210439_at,3.83E-01,1.81E-01,-1.351823,-5.56333,-0.4433519,ICOS,inducible T-cell costimulator
210981_s_at,3.83E-01,1.81E-01,1.351786,-5.56338,0.1672791,GRK6,G protein-coupled receptor kinase 6
215439_x_at,3.83E-01,1.81E-01,1.351754,-5.56342,0.2553926,,
204891_s_at,3.83E-01,1.81E-01,1.351706,-5.56349,0.19174,LCK,"LCK proto-oncogene, Src family tyrosine kinase"
209462_at,3.83E-01,1.81E-01,1.351689,-5.56351,0.1379759,APLP1,amyloid beta precursor like protein 1
206157_at,3.84E-01,1.81E-01,1.351192,-5.56416,0.3177016,PTX3,pentraxin 3
219582_at,3.84E-01,1.81E-01,1.351147,-5.56422,0.1537508,OGFRL1,opioid growth factor receptor like 1
202048_s_at,3.84E-01,1.81E-01,-1.351123,-5.56425,-0.1421699,CBX6,chromobox 6
210789_x_at,3.84E-01,1.81E-01,1.351084,-5.5643,0.1878661,CEACAM3,carcinoembryonic antigen related cell adhesion molecule 3
211687_x_at,3.84E-01,1.81E-01,-1.350886,-5.56456,-0.2602132,KIR3DL1,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1"
220167_s_at,3.84E-01,1.81E-01,1.350547,-5.565,0.1310435,TP53TG3B///TP53TG3D///TP53TG3C///TP53TG3,TP53 target 3B///TP53 target 3D///TP53 target 3C///TP53 target 3
200933_x_at,3.84E-01,1.81E-01,-1.350212,-5.56543,-0.0810712,RPS4X,"ribosomal protein S4, X-linked"
219698_s_at,3.84E-01,1.81E-01,-1.35008,-5.5656,-0.1210475,METTL4,methyltransferase like 4
43934_at,3.84E-01,1.81E-01,-1.350074,-5.56561,-0.1323702,GPR137,G protein-coupled receptor 137
215470_at,3.84E-01,1.81E-01,-1.350049,-5.56564,-0.3217634,GTF2H2B,general transcription factor IIH subunit 2B (pseudogene)
220785_at,3.84E-01,1.81E-01,1.350008,-5.5657,0.3210122,UTS2,urotensin 2
215924_at,3.84E-01,1.81E-01,-1.349943,-5.56578,-0.462182,,
204035_at,3.84E-01,1.81E-01,1.349805,-5.56596,0.2638114,SCG2,secretogranin II
206414_s_at,3.84E-01,1.82E-01,1.349758,-5.56602,0.1789347,ASAP2,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2"
210174_at,3.84E-01,1.82E-01,1.349738,-5.56605,0.2860649,NR5A2,nuclear receptor subfamily 5 group A member 2
204281_at,3.84E-01,1.82E-01,1.349696,-5.5661,0.1573919,TEAD4,TEA domain transcription factor 4
213196_at,3.84E-01,1.82E-01,1.349536,-5.56631,0.113607,ZNF629,zinc finger protein 629
200990_at,3.84E-01,1.82E-01,1.34941,-5.56648,0.1124319,TRIM28,tripartite motif containing 28
218556_at,3.84E-01,1.82E-01,1.349398,-5.56649,0.1293435,ORMDL2,ORMDL sphingolipid biosynthesis regulator 2
201944_at,3.84E-01,1.82E-01,1.349377,-5.56652,0.1177322,HEXB,hexosaminidase subunit beta
201696_at,3.84E-01,1.82E-01,-1.349375,-5.56652,-0.1141708,SRSF4,serine and arginine rich splicing factor 4
221242_at,3.84E-01,1.82E-01,1.349256,-5.56668,0.2229763,,
212446_s_at,3.84E-01,1.82E-01,1.349217,-5.56673,0.1316365,CERS6,ceramide synthase 6
203398_s_at,3.84E-01,1.82E-01,-1.349173,-5.56678,-0.3702001,GALNT3,polypeptide N-acetylgalactosaminyltransferase 3
218639_s_at,3.84E-01,1.82E-01,-1.349042,-5.56695,-0.2140777,ZXDC,ZXD family zinc finger C
211018_at,3.84E-01,1.82E-01,1.348781,-5.56729,0.2558463,LSS,"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
203363_s_at,3.85E-01,1.82E-01,1.348404,-5.56778,0.0959634,ATG13,autophagy related 13
203751_x_at,3.85E-01,1.82E-01,-1.347812,-5.56855,-0.2344218,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
211194_s_at,3.85E-01,1.82E-01,1.347746,-5.56864,0.2997514,TP63,tumor protein p63
219720_s_at,3.85E-01,1.82E-01,-1.347555,-5.56889,-0.2067151,GPATCH2L,G-patch domain containing 2 like
206647_at,3.85E-01,1.82E-01,1.347471,-5.569,0.4962301,HBZ,hemoglobin subunit zeta
209446_s_at,3.85E-01,1.82E-01,-1.34692,-5.56971,-0.3875407,,
206047_at,3.85E-01,1.82E-01,1.346905,-5.56973,0.1770033,GNB3,G protein subunit beta 3
206214_at,3.85E-01,1.82E-01,1.346808,-5.56986,0.2003507,PLA2G7,phospholipase A2 group VII
217670_at,3.85E-01,1.82E-01,-1.346669,-5.57004,-0.3721625,RPLP2,ribosomal protein lateral stalk subunit P2
215790_at,3.86E-01,1.83E-01,1.34655,-5.57019,0.1928056,AJAP1,adherens junctions associated protein 1
203397_s_at,3.86E-01,1.83E-01,-1.346498,-5.57026,-0.177981,GALNT3,polypeptide N-acetylgalactosaminyltransferase 3
202857_at,3.86E-01,1.83E-01,-1.346404,-5.57038,-0.1802169,CNPY2,canopy FGF signaling regulator 2
211714_x_at,3.86E-01,1.83E-01,1.346342,-5.57046,0.0879947,TUBB,tubulin beta class I
208730_x_at,3.86E-01,1.83E-01,1.346332,-5.57048,0.1619525,RAB2A,"RAB2A, member RAS oncogene family"
203993_x_at,3.86E-01,1.83E-01,1.346299,-5.57052,0.1488498,C21orf2,chromosome 21 open reading frame 2
221770_at,3.86E-01,1.83E-01,-1.346233,-5.5706,-0.2907108,RPE,ribulose-5-phosphate-3-epimerase
202331_at,3.86E-01,1.83E-01,-1.346198,-5.57065,-0.0978469,BCKDHA,"branched chain keto acid dehydrogenase E1, alpha polypeptide"
214699_x_at,3.86E-01,1.83E-01,1.346161,-5.5707,0.1320343,WIPI2,"WD repeat domain, phosphoinositide interacting 2"
221723_s_at,3.86E-01,1.83E-01,1.346049,-5.57084,0.1705644,SLC4A5,solute carrier family 4 member 5
221929_at,3.86E-01,1.83E-01,1.346043,-5.57085,0.1233771,,
217056_at,3.86E-01,1.83E-01,-1.345953,-5.57097,-0.2087394,YME1L1,YME1 like 1 ATPase
219029_at,3.86E-01,1.83E-01,-1.345951,-5.57097,-0.2186643,TMEM267,transmembrane protein 267
207423_s_at,3.86E-01,1.83E-01,1.34582,-5.57114,0.1426464,ADAM20,ADAM metallopeptidase domain 20
220362_at,3.86E-01,1.83E-01,1.345558,-5.57148,0.2948714,PSORS1C1,psoriasis susceptibility 1 candidate 1
200697_at,3.86E-01,1.83E-01,1.345523,-5.57153,0.1407314,HK1,hexokinase 1
205332_at,3.86E-01,1.83E-01,1.345416,-5.57166,0.1641959,RCE1,Ras converting CAAX endopeptidase 1
201260_s_at,3.86E-01,1.83E-01,1.345197,-5.57195,0.1194682,SYPL1,synaptophysin like 1
210034_s_at,3.86E-01,1.83E-01,-1.345193,-5.57195,-0.1538605,RPL5///SNORD21,"ribosomal protein L5///small nucleolar RNA, C/D box 21"
211136_s_at,3.86E-01,1.83E-01,1.344954,-5.57226,0.1574442,CLPTM1,"CLPTM1, transmembrane protein"
201152_s_at,3.86E-01,1.83E-01,1.344743,-5.57254,0.1576306,MBNL1,muscleblind like splicing regulator 1
